Channel,Video ID,Title,Published,Views,Likes,Comments,Duration,sentiment,confidence,positive_score,neutral_score,negative_score
CBS News,d8488olbU5M,"Trump to meet with Xi Jinping in South Korea, Fed cuts interest rates and more | The Takeout",2025-10-30T00:50:41Z,2527,23,6,PT42M42S,NEUTRAL,0.9526156783103943,0.037615396082401276,0.9526156783103943,0.009768947958946228
CBS News,m8LrKYJ56x4,"JD Vance, Erika Kirk speak at Turning Point USA event in Mississippi",2025-10-30T00:50:39Z,981657,947,924,PT2M55S,NEUTRAL,0.9425706267356873,0.049315497279167175,0.9425706267356873,0.008113885298371315
CBS News,UJJFuo4WtWI,From TikTok to soybeans: Breaking down agenda for Trump-Xi meeting,2025-10-30T00:45:27Z,4588,25,5,PT7M2S,NEUTRAL,0.9251234531402588,0.03532947227358818,0.9251234531402588,0.039547037333250046
CBS News,FibSL5v5tWI,"Drone footage, raw videos capture Hurricane Melissa's aftermath in Jamaica",2025-10-30T00:28:12Z,190376,885,165,PT11M18S,NEUTRAL,0.9475257992744446,0.029110057279467583,0.9475257992744446,0.023364147171378136
CBS News,_w0codJ9288,Marking 13 years since Hurricane Sandy amid Hurricane Melissa,2025-10-29T23:55:05Z,3473,13,1,PT6M21S,NEUTRAL,0.7851449251174927,0.055859312415122986,0.7851449251174927,0.15899571776390076
CBS News,mWscaJdDxEU,New book argues superhuman AI puts humans on path to extinction,2025-10-29T23:45:48Z,13373,284,81,PT6M4S,NEGATIVE,0.6975729465484619,0.012327274307608604,0.2900996804237366,0.6975729465484619
CBS News,XJQ8rEFwOAw,NVIDIA CEO meeting with Trump in South Korea after contributing to White House ballroom,2025-10-29T23:44:38Z,68528,70,12,PT3M39S,NEUTRAL,0.9081888198852539,0.0787830725312233,0.9081888198852539,0.0130281001329422
CBS News,t7c5rdW1xKU,"U.S., China both have ""credible leverage"" ahead of meeting, expert says",2025-10-29T23:07:04Z,11841,23,20,PT4M5S,NEUTRAL,0.7637389898300171,0.22950540482997894,0.7637389898300171,0.006755661219358444
CBS News,bcFyicwcR6Y,"California labor leader says redistricting is ""an opportunity to clap back"" at Trump administration",2025-10-29T23:07:03Z,28677,80,80,PT4M16S,NEUTRAL,0.7397000193595886,0.08159402012825012,0.7397000193595886,0.17870590090751648
CBS News,Sp1PfX9GN9c,Ex-officer found guilty of murder in Sonya Massey shooting to be sentenced in January,2025-10-29T23:05:39Z,23047,289,175,PT2M46S,NEGATIVE,0.7617914080619812,0.009939907118678093,0.22826872766017914,0.7617914080619812
CBS News,XhaNoZwLwjc,What the Fed's rate cut means for your wallet,2025-10-29T23:02:43Z,3849,17,7,PT2M6S,NEUTRAL,0.8376919031143188,0.10315582156181335,0.8376919031143188,0.05915233865380287
CBS News,4xm7vC2OKVg,"Rep. Kevin Kiley calls for ban on mid-decade redistricting: ""Gerrymandering is wrong""",2025-10-29T22:59:51Z,2285,32,11,PT6M4S,NEGATIVE,0.7618669271469116,0.006547996308654547,0.23158514499664307,0.7618669271469116
CBS News,MtUwQHHBjaU,The challenges in Jamaica as Hurricane Melissa recovery efforts begin,2025-10-29T22:59:26Z,10197,36,3,PT1M54S,NEUTRAL,0.5890749096870422,0.029972903430461884,0.5890749096870422,0.38095220923423767
CBS News,14B5nSNkdyA,Thune slams Democratic bill to fund SNAP as attempt to continue government shutdown,2025-10-29T22:26:03Z,17052,84,71,PT14M28S,NEGATIVE,0.7115923762321472,0.010630223900079727,0.27777743339538574,0.7115923762321472
CBS News,32kLBIeXa5k,"Rep. Laura Gillen says ""hunger is being used as a political weapon"" as federal food aid dwindles",2025-10-29T22:10:02Z,5888,72,52,PT8M6S,NEGATIVE,0.8046058416366577,0.006344326306134462,0.1890498697757721,0.8046058416366577
CBS News,Cp0PEddS0QU,Israel says Gaza ceasefire back on after airstrikes,2025-10-29T22:09:48Z,4201,13,11,PT4M4S,NEUTRAL,0.7994926571846008,0.13205954432487488,0.7994926571846008,0.06844779849052429
CBS News,nMUaOky7548,Why the Fed cut interest rates again despite inflation remaining above target,2025-10-29T22:06:46Z,35269,65,19,PT2M52S,NEUTRAL,0.7098411321640015,0.03724109008908272,0.7098411321640015,0.2529177665710449
CBS News,_2apL1_HqK4,Potential consequences of Trump's meeting with Xi Jinping in South Korea,2025-10-29T21:48:27Z,6940,48,9,PT4M32S,NEUTRAL,0.7500442862510681,0.015570098534226418,0.7500442862510681,0.23438557982444763
CBS News,8hP0DmId9Dc,Journalist who saw Mississippi monkey escape: “It was monkeys everywhere”,2025-10-29T21:32:41Z,18289,196,87,PT4M,NEUTRAL,0.6841574907302856,0.052008531987667084,0.6841574907302856,0.2638339698314667
CBS News,aRiqm_KyitI,Dow dips after Powell suggests Fed may not make December rate cut,2025-10-29T20:58:58Z,11312,38,8,PT4M38S,NEUTRAL,0.7136127948760986,0.02679826319217682,0.7136127948760986,0.2595890164375305
CBS News,WTf4ncWyBqI,Inside the courtroom as Sean Grayson convicted of second-degree murder in Sonya Massey case,2025-10-29T20:54:08Z,47755,676,599,PT7M29S,NEGATIVE,0.5002720952033997,0.013502786867320538,0.4862251281738281,0.5002720952033997
CBS News,X1_3v4PFPdY,Sean Grayson found guilty of 2nd-degree murder in Sonya Massey shooting,2025-10-29T20:11:32Z,37242,1012,647,PT16M11S,NEGATIVE,0.7175917029380798,0.010133011266589165,0.2722753584384918,0.7175917029380798
The Young Turks,6uXtq17Zh_M,MSNBC Panics Over Epstein Allegations On Live TV,2025-10-31T20:00:12Z,165181,6951,1851,PT9M14S,NEUTRAL,0.5851070284843445,0.017914483323693275,0.5851070284843445,0.3969784677028656
The Young Turks,BelhFQHlCpA,Melanie Stansbury FLIPS the Script on Jake Tapper and SHUTS Him DOWN,2025-10-31T18:00:09Z,115468,5778,1637,PT8M47S,NEUTRAL,0.6521336436271667,0.04656168818473816,0.6521336436271667,0.3013046681880951
The Young Turks,7_sS3b3K1Ik,Trump's CLUELESS Prosecutor Just HUMILIATED Herself... Trump's FURIOUS!,2025-10-31T13:00:16Z,78593,4413,317,PT8M3S,NEGATIVE,0.8875269889831543,0.015745095908641815,0.0967278927564621,0.8875269889831543
The Young Turks,Yt212ogizvY,Delay in Swearing in Grijalva,2025-10-31T12:01:14Z,18744,1141,45,PT58S,NEUTRAL,0.7122443914413452,0.020963653922080994,0.7122443914413452,0.266791969537735
The Young Turks,E9mtSKEN7LQ,Trump’s “Alien Healing Bed” Post BLOWS UP In His Face,2025-10-31T12:00:37Z,10584,633,189,PT8M25S,NEGATIVE,0.791069746017456,0.015440519899129868,0.19348974525928497,0.791069746017456
The Young Turks,NXKaCioC6yM,Karen DEMANDS Barista Honor Charlie Kirk — Chaos Ensues,2025-10-31T02:00:23Z,9474,458,275,PT11M9S,NEUTRAL,0.8624091148376465,0.09835085272789001,0.8624091148376465,0.039240021258592606
The Young Turks,5mveRLA0EOA,Mike Johnson’s Epstein Cover-Up EXPOSED on Air,2025-10-31T01:00:13Z,29687,2477,389,PT14M49S,NEUTRAL,0.6207093596458435,0.01894437149167061,0.6207093596458435,0.36034631729125977
The Young Turks,59mXMTeNfa0,Trump Stooge MALFUNCTIONS Live Trying To Justify His Trade Chaos,2025-10-30T22:00:06Z,63253,2032,388,PT8M39S,NEGATIVE,0.8060270547866821,0.010624591261148453,0.18334834277629852,0.8060270547866821
The Young Turks,oCfPSyufbW4,Kristi Noem Gets HUMILIATED By J.D. Vance In Epic Fashion!,2025-10-30T21:00:57Z,32548,2247,235,PT8M19S,POSITIVE,0.8121545314788818,0.8121545314788818,0.1845932900905609,0.003252162365242839
The Young Turks,bv8AcJ2QR9Q,MAGA Man Celebrates as MILLIONS Face Hunger from SNAP Benefit Expiration,2025-10-30T17:00:58Z,32334,2443,1098,PT8M29S,NEGATIVE,0.44516608119010925,0.12848959863185883,0.42634427547454834,0.44516608119010925
The Young Turks,3kXjh36Y824,Canada Just Sent Trump Into a Full-Blown MELTDOWN... He LOSES IT!,2025-10-30T15:00:08Z,172119,5628,1257,PT8M10S,NEGATIVE,0.9234463572502136,0.010912468656897545,0.06564119458198547,0.9234463572502136
The Young Turks,_6-X6vByw1Q,The Lie Trump Can’t Stop Telling Gets Brutally FACT-CHECKED on Air!,2025-10-30T13:01:17Z,356721,12984,2058,PT10M44S,NEGATIVE,0.8862838745117188,0.013715596869587898,0.10000047832727432,0.8862838745117188
The Young Turks,Kxaoq5a4lDw,UFC Fighter Calls Trump the Antichrist,2025-10-30T12:00:45Z,18525,994,81,PT58S,NEUTRAL,0.7444348931312561,0.045600030571222305,0.7444348931312561,0.2099650800228119
The Young Turks,1B1odDhGaHE,Tech Billionaires PANIC as SHOCKING Deaths Exposed,2025-10-30T12:00:03Z,12676,795,130,PT11M23S,NEGATIVE,0.7541187405586243,0.027030600234866142,0.21885067224502563,0.7541187405586243
The Young Turks,cas8q7shln0,Outrage ERUPTS After ICE Uses ‘Torture Device’ on Migrants,2025-10-30T11:01:11Z,19330,913,284,PT8M36S,NEGATIVE,0.77081298828125,0.007693247403949499,0.22149384021759033,0.77081298828125
The Young Turks,Cf_VBon0cuc,NYC Woman STANDS UP to ICE Agents in Explosive Showdown,2025-10-30T01:00:40Z,16024,1263,274,PT10M28S,NEUTRAL,0.7583407759666443,0.04806271940469742,0.7583407759666443,0.1935964822769165
The Young Turks,2j4ODlX-ORg,Fox Host SNAPS at Colleague Defending Trump’s AI Lie,2025-10-30T00:00:10Z,26379,1360,174,PT12M42S,NEUTRAL,0.5452864170074463,0.02645423822104931,0.5452864170074463,0.42825931310653687
The Young Turks,T47sfB1gheo,JD Vance’s Nazi Defense Blows Up in His Face,2025-10-29T23:00:41Z,14605,798,86,PT8M30S,NEGATIVE,0.8873996138572693,0.010807575657963753,0.10179285705089569,0.8873996138572693
The Young Turks,t7jQbgXlZT8,Trump Gets BUSTED Lying Repeatedly As The Economy Sputters,2025-10-29T21:01:15Z,63692,2837,465,PT8M28S,NEGATIVE,0.9017424583435059,0.009526364505290985,0.08873116970062256,0.9017424583435059
The Young Turks,cpWjW2GAmYY,Trump Left REELING As Fox And CNN Tag-Team His Lies About Prices,2025-10-29T20:00:40Z,59104,2972,525,PT14M19S,NEGATIVE,0.6355621218681335,0.020586801692843437,0.3438510596752167,0.6355621218681335
The Young Turks,0XSqfwQNETc,Eric Trump Makes a Laughingstock Out of Himself Without Realizing it,2025-10-29T19:00:04Z,15366,1236,445,PT13M4S,NEGATIVE,0.7461305260658264,0.02888830006122589,0.2249811738729477,0.7461305260658264
The Young Turks,NqO1ktjWUws,ICE Agent’s Drunken Arrogance DESTROYS His Career,2025-10-29T18:00:27Z,15443,1085,307,PT13M5S,NEGATIVE,0.896875262260437,0.006207320839166641,0.09691739082336426,0.896875262260437
The Young Turks,rrrvT1314LY,Trump's STUPID Ballroom Roasted By Pissed Off Americans,2025-10-29T17:01:35Z,42916,2473,546,PT11M4S,NEGATIVE,0.8772976398468018,0.016118016093969345,0.10658436268568039,0.8772976398468018
The Young Turks,b5lA6F9Dye4,Trump HUMILIATES Republican House Speaker Behind His Back,2025-10-29T15:01:21Z,12641,864,87,PT8M18S,NEUTRAL,0.718960702419281,0.10185658186674118,0.718960702419281,0.1791827380657196
The Young Turks,_ILmOwbP5ic,America BLAMES Johnson for the Shutdown,2025-10-29T12:01:28Z,58728,2817,185,PT58S,NEGATIVE,0.88917076587677,0.007867833599448204,0.10296139121055603,0.88917076587677
The Young Turks,LMpeHvKGBXE,MAGA Mouthpiece Gets SHUT DOWN by Gen Z Star,2025-10-29T01:00:26Z,20721,2209,314,PT9M7S,NEGATIVE,0.7629427313804626,0.018209727481007576,0.2188475877046585,0.7629427313804626
The Young Turks,IJbnoSo7WRI,Tired Mike Johnson MELTS DOWN As Fellow GOPers Humiliate Him,2025-10-28T22:00:27Z,105119,7493,1068,PT7M11S,NEGATIVE,0.773899495601654,0.010897403582930565,0.21520313620567322,0.773899495601654
The Young Turks,BERKsnrO0ms,Fox News Tries To SPIN Trump’s DISASTROUS Economy… NO ONE is BUYING IT!,2025-10-28T19:00:14Z,17339,787,221,PT10M37S,NEGATIVE,0.8513146638870239,0.015184329822659492,0.13350099325180054,0.8513146638870239
The Young Turks,Sq809Qp3cHw,Stephen Miller MELTS DOWN After Pritzker Posts Disturbing ICE Photos,2025-10-28T18:00:41Z,155166,10016,2302,PT14M26S,NEUTRAL,0.4973888397216797,0.011431168764829636,0.4973888397216797,0.49118003249168396
The Young Turks,11QoZzCoG5k,Even Republicans Aren't Buying the BS This MAGA Stooge is Selling,2025-10-28T16:00:03Z,204777,3851,1079,PT9M20S,NEGATIVE,0.8198027014732361,0.01187345664948225,0.16832385957241058,0.8198027014732361
The Young Turks,roe3abcIp7g,Farmer CHOKES UP Describing How Trump Destroyed His Life,2025-10-28T13:02:00Z,33592,1946,892,PT13M14S,NEGATIVE,0.9168209433555603,0.008516051806509495,0.07466305792331696,0.9168209433555603
The Young Turks,i-9dPSFFUto,"ICE Recruitment ""Standards""",2025-10-28T12:01:37Z,19380,2004,55,PT58S,NEUTRAL,0.8662754893302917,0.05434644967317581,0.8662754893302917,0.07937812805175781
The Young Turks,0CE9DhGayY0,Fox Panel Left SHOCKED as Trump’s Economy Falls Apart LIVE,2025-10-28T02:00:01Z,490070,7573,1351,PT8M26S,NEGATIVE,0.8890889286994934,0.01016638707369566,0.10074476152658463,0.8890889286994934
The Young Turks,HQRfKb9-k5Q,The Rapture Didn’t Happen — But the Grift Did,2025-10-28T01:00:17Z,18266,1490,463,PT10M53S,NEUTRAL,0.728191077709198,0.07359688729047775,0.728191077709198,0.19821205735206604
The Young Turks,H0RO2EwHfRY,Fox Host SHOCKS Panel by Calling Out Trump’s Lies,2025-10-28T00:00:32Z,130000,4079,625,PT10M42S,NEGATIVE,0.7023975849151611,0.018647348508238792,0.27895504236221313,0.7023975849151611
The Young Turks,yk2imdH3Veg,ICE Thugs HUMILIATED as Chicago TROLLS them HARD,2025-10-27T22:01:15Z,36294,1679,536,PT8M17S,NEGATIVE,0.8351765871047974,0.00984825287014246,0.15497513115406036,0.8351765871047974
The Young Turks,YbRmXqk35Hg,"Speaker Mike Johnson DESTROYED for his ""Sinful"" Ways",2025-10-27T21:00:39Z,30625,1748,415,PT10M2S,NEGATIVE,0.8874825835227966,0.007659154944121838,0.10485826432704926,0.8874825835227966
The Young Turks,gl2ixCG1NzI,"UFC Star TURNS AGAINST Trump, Calls Him The Anti-Christ!",2025-10-27T20:00:38Z,177678,9557,4867,PT8M30S,NEGATIVE,0.6690851449966431,0.01867545023560524,0.312239408493042,0.6690851449966431
The Young Turks,_8DOYN43S60,ICE Slams Black Man Against Wall… Instantly REGRETS It,2025-10-27T18:00:45Z,197007,10675,2369,PT15M56S,NEUTRAL,0.6866874098777771,0.022588154301047325,0.6866874098777771,0.29072439670562744
The Young Turks,N0Lixu6T7aU,MAGA Farmers SLAM Trump as Trade War Threatens Their Livelihoods,2025-10-27T17:00:40Z,52117,1318,932,PT8M5S,NEGATIVE,0.8489586710929871,0.011080874130129814,0.1399604082107544,0.8489586710929871
The Young Turks,iatxkEyNqrQ,Reporter Slams MAGA Attorney for SHOCKING Legal Blunder,2025-10-27T16:01:15Z,117630,3458,296,PT8M19S,NEGATIVE,0.7972464561462402,0.011906538158655167,0.19084708392620087,0.7972464561462402
The Young Turks,QHjGS8GrONw,Mike Johnson's Political Stunt BACKFIRES... Gets Him SUED!!,2025-10-27T13:01:00Z,82802,3975,525,PT8M2S,NEGATIVE,0.8792917132377625,0.007747214287519455,0.1129610612988472,0.8792917132377625
The Young Turks,_h29NkEk9rU,The Trump Presidency and Accountability,2025-10-27T12:01:17Z,17471,1247,36,PT59S,NEUTRAL,0.6947590112686157,0.2109299600124359,0.6947590112686157,0.09431105107069016
The Young Turks,3c037UehVz4,Fox News Has a Full-On MELTDOWN Over Rising Progressive Star,2025-10-27T00:15:00Z,26477,1709,383,PT8M18S,NEUTRAL,0.7149022221565247,0.06510132551193237,0.7149022221565247,0.21999648213386536
The Young Turks,GEZ3pn0WtcY,Fox News PANICS As Trump’s Job Numbers Collapse,2025-10-26T22:15:00Z,55081,2243,290,PT6M53S,NEGATIVE,0.6369045972824097,0.029322486370801926,0.3337729275226593,0.6369045972824097
The Young Turks,aFutfJMMRe4,GOP Senators STUTTER And RUN From Trump’s $230M Bombshell,2025-10-26T18:15:00Z,12283,1364,319,PT16M47S,NEGATIVE,0.49953746795654297,0.05086858198046684,0.4495939314365387,0.49953746795654297
The Young Turks,wQtMWThp8Ec,Jessica Tarlov Makes Fox Co-Host SHORT-CIRCUIT With Simple Facts,2025-10-26T16:15:07Z,210361,8095,957,PT10M38S,NEUTRAL,0.8094850778579712,0.15698304772377014,0.8094850778579712,0.03353185951709747
The Young Turks,CUBw1qTcumY,Jon Stewart TERRIFIES Billionaires With Stunning Reality Check,2025-10-26T14:15:01Z,85500,5530,1136,PT8M25S,NEUTRAL,0.544670820236206,0.4128836691379547,0.544670820236206,0.04244549199938774
The Young Turks,m8QGKqNCbYM,Kaitlan Collins SHUTS DOWN MAGA Lies on Live TV,2025-10-26T12:15:13Z,318388,11354,1981,PT9M18S,NEGATIVE,0.7517161965370178,0.014279967173933983,0.23400384187698364,0.7517161965370178
The Young Turks,SuH2eChTmn0,Trump's Connection to Epstein,2025-10-26T12:01:01Z,35822,2400,166,PT58S,NEUTRAL,0.6813742518424988,0.03774815425276756,0.6813742518424988,0.28087759017944336
The Young Turks,NQxMjJ4RZ-Y,Moskowitz Outsmarts Kash Patel with BRILLIANT 'Doodle' Trap,2025-10-26T00:15:01Z,131260,5361,580,PT9M17S,POSITIVE,0.820271372795105,0.820271372795105,0.1741824895143509,0.005546103697270155
The Young Turks,vRxeaVy3Ud8,Trump’s Inner Circle COLLAPSES — It’s Over,2025-10-25T22:15:02Z,29014,2540,213,PT8M22S,NEGATIVE,0.6406843066215515,0.031088167801499367,0.3282274901866913,0.6406843066215515
The Young Turks,0LtgMAzQ9JQ,Trump FLUNKS His Own Dementia Test... RAGES In Late Night Tweet Storm,2025-10-25T18:15:01Z,93758,7041,735,PT9M8S,NEGATIVE,0.7849575877189636,0.013686378486454487,0.20135599374771118,0.7849575877189636
The Young Turks,nTbR7aeJDB4,Jon Stewart Gives Trump Supporters A Lesson They Won’t Forget!,2025-10-25T16:15:12Z,714547,11881,1739,PT5M29S,POSITIVE,0.644547700881958,0.644547700881958,0.32317793369293213,0.032274290919303894
The Young Turks,L5o0_x1D5sc,Trump FLAILS As Democrats SURGE Past GOP in New Polling!,2025-10-25T14:15:03Z,121260,3652,456,PT8M31S,NEGATIVE,0.7013237476348877,0.032995618879795074,0.26568061113357544,0.7013237476348877
The Young Turks,02iFjkpLnHA,Raskin OBLITERATES FBI Director Patel Over Epstein Cover-Up,2025-10-25T12:15:00Z,89450,3584,439,PT11M15S,NEUTRAL,0.6812995076179504,0.015931561589241028,0.6812995076179504,0.30276888608932495
The Young Turks,sJqc9EQOrHE,the Cost of Living Crisis,2025-10-25T12:01:41Z,25145,1435,188,PT58S,NEGATIVE,0.5784741640090942,0.026971792802214622,0.394554078578949,0.5784741640090942
The Young Turks,qJdPPlWyyAw,Elon Musk ERUPTS as Govt. Threatens to Yank Contracts!,2025-10-25T02:00:51Z,23457,1592,273,PT9M48S,NEGATIVE,0.5258424282073975,0.02803027629852295,0.4461272358894348,0.5258424282073975
The Young Turks,gvzPN6zF12M,Mehdi Hasan SHUTS DOWN Chris Cuomo Over GOP Lies on Live TV,2025-10-25T01:00:51Z,27711,1349,171,PT12M36S,NEUTRAL,0.5600569248199463,0.0252261683344841,0.5600569248199463,0.4147168695926666
The Young Turks,cOoBWnImFx8,The World Just Showed Trump EXACTLY What It Thinks of Him,2025-10-25T00:00:52Z,6612,1037,126,PT8M5S,NEGATIVE,0.6007410883903503,0.03344287723302841,0.36581602692604065,0.6007410883903503
The Young Turks,WfhGnqt0ZAY,Rand Paul BASHES Trump In Epic Fashion Over THIS!,2025-10-24T20:00:33Z,17521,893,173,PT8M15S,NEUTRAL,0.5096336603164673,0.25991830229759216,0.5096336603164673,0.23044803738594055
The Young Turks,7ysVK-Rc-7M,ICE Gets SLAPPED with Lawsuit for Terrorizing Innocent U.S. Citizen,2025-10-24T18:00:08Z,82954,3406,1051,PT10M18S,NEGATIVE,0.8515290021896362,0.006412148009985685,0.1420588195323944,0.8515290021896362
The Young Turks,yNt590k2wyM,Even Fox News Didn't Realize Don Jr. Was THIS Much of a Man-Child,2025-10-24T17:01:27Z,19040,1491,370,PT8M25S,NEGATIVE,0.7018799185752869,0.018013954162597656,0.2801061272621155,0.7018799185752869
The Young Turks,dB54lCt64Mk,Republicans PANIC as Tariff Plot Goes Public!,2025-10-24T16:15:11Z,131612,2687,1028,PT8M38S,NEGATIVE,0.5956614017486572,0.04258145019412041,0.36175715923309326,0.5956614017486572
The Young Turks,PfJq3Klt-3s,Speaker Left SPEECHLESS as White House Lies COLLAPSE!,2025-10-24T16:00:46Z,74852,3914,538,PT10M28S,NEGATIVE,0.6776321530342102,0.02330639585852623,0.29906144738197327,0.6776321530342102
The Young Turks,uMRvabWBI8M,Sad Mike Johnson NEARLY CRIES As News Anchor HUMILIATES Him,2025-10-24T13:01:59Z,532886,20803,4155,PT8M28S,NEGATIVE,0.9267155528068542,0.005424114875495434,0.06786035746335983,0.9267155528068542
The Young Turks,3ZarHb4qhYQ,Symbolism of the White House,2025-10-24T12:00:13Z,26456,1835,135,PT58S,NEUTRAL,0.8276448249816895,0.08142412453889847,0.8276448249816895,0.09093109518289566
The Young Turks,s5jjfW34ycs,Kash Patel’s Reckless Blunder Just BLEW UP in His Face,2025-10-24T11:01:46Z,37864,2231,223,PT8M41S,NEGATIVE,0.9247358441352844,0.007225036155432463,0.06803906708955765,0.9247358441352844
The Young Turks,Ybaj_DBp_Gg,Fed Governor EXPOSES Trump’s Tariff LIES — Sparks Backlash,2025-10-24T02:00:38Z,20361,1022,66,PT8M11S,NEGATIVE,0.690239667892456,0.011900831013917923,0.2978595197200775,0.690239667892456
The Young Turks,MgejAnALMWA,Republicans PANIC as Florida SCANDAL Goes Public!,2025-10-23T23:00:34Z,26027,1934,221,PT8M16S,NEGATIVE,0.7188889384269714,0.03252125158905983,0.24858979880809784,0.7188889384269714
The Young Turks,tGWF1Dius8c,Trump Gets BURIED Under MOUNTAIN of Receipts in Brutal Fact-Check!,2025-10-23T21:01:06Z,24162,2012,236,PT8M36S,NEGATIVE,0.8719318509101868,0.011781558394432068,0.11628657579421997,0.8719318509101868
The Young Turks,efZisZxLErs,Trump MELTS DOWN As Architects And The Public TRASH HIM!,2025-10-23T17:00:51Z,248268,9793,3331,PT8M34S,NEGATIVE,0.8685435652732849,0.012167314998805523,0.11928915232419968,0.8685435652732849
The Young Turks,oJciRpB5rYg,Jessica Tarlov Leaves Fox News Co-Hosts SPEECHLESS,2025-10-23T13:01:40Z,90917,4560,456,PT8M6S,NEUTRAL,0.659657895565033,0.06666355580091476,0.659657895565033,0.27367860078811646
The Young Turks,JVkDfF5l35A,ICE SUED FOR THIS!!,2025-10-23T12:00:38Z,11304,870,112,PT58S,NEGATIVE,0.5370203256607056,0.06903921067714691,0.39394044876098633,0.5370203256607056
The Young Turks,HoYu5ZTu64A,George Santos’ Redemption Tour CRASHES Live on Fox News,2025-10-22T20:00:11Z,20482,773,222,PT8M48S,NEGATIVE,0.667564332485199,0.027950022369623184,0.30448558926582336,0.667564332485199
The Young Turks,mHWRkt8F1X4,"Overweight, Out of Shape I.C.E. Recruits Keep Thwarting Agency Goals",2025-10-22T19:00:54Z,29536,761,229,PT8M49S,NEGATIVE,0.5894005298614502,0.016408022493124008,0.3941914737224579,0.5894005298614502
The Young Turks,g7tPPDDSTu8,Fox News Didn’t Expect Mamdani To HUMILIATE Them Like This,2025-10-22T18:00:49Z,325449,15533,1306,PT14M56S,NEGATIVE,0.7565582990646362,0.008002645336091518,0.2354390174150467,0.7565582990646362
The Young Turks,O7Xf__bcbVg,ICE Agent Thinks He's Above the Law and Faces the Consequences,2025-10-22T17:00:25Z,187116,3514,1746,PT13M2S,NEGATIVE,0.624405026435852,0.017512818798422813,0.35808220505714417,0.624405026435852
The Young Turks,yGdauC2Q2vY,Right-Wingers TRIGGERED by Hilarious Trump Joke!,2025-10-22T16:01:48Z,15964,1147,148,PT9M26S,NEGATIVE,0.7118077874183655,0.052031099796295166,0.23616114258766174,0.7118077874183655
The Young Turks,yzAGh7TI1Xg,Trump Gets CAUGHT Shaking Down DOJ for $230 Million!!,2025-10-22T15:01:49Z,7296,657,103,PT8M13S,NEUTRAL,0.4791540801525116,0.11300412565469742,0.4791540801525116,0.40784186124801636
The Young Turks,Cxw41dEVq7M,Woman Lets ICE Have It!!!,2025-10-22T12:00:20Z,30790,1200,63,PT58S,NEUTRAL,0.6022791266441345,0.24343349039554596,0.6022791266441345,0.1542874127626419
The Young Turks,7wI2TivMnbg,Trump Gets BUSTED Breaking Law In White House Demolition,2025-10-21T22:00:16Z,216065,9269,3120,PT8M17S,NEGATIVE,0.7586315274238586,0.011709587648510933,0.22965894639492035,0.7586315274238586
The Young Turks,uZZRJnFYVvk,Mike Johnson Attempts Damage Control Over Trump's AI Sh*t Bomb,2025-10-21T21:01:10Z,15044,1089,346,PT9M6S,NEGATIVE,0.6063851118087769,0.017646804451942444,0.3759680986404419,0.6063851118087769
The Young Turks,UvgVJGMwzeA,MAGA Stooge Gets CAUGHT in a Lie and There's NO ESCAPE!,2025-10-21T18:00:27Z,49787,2519,473,PT10M21S,NEGATIVE,0.8989818096160889,0.010925338603556156,0.09009283781051636,0.8989818096160889
The Young Turks,arr9A-DkQJc,Gov Pritzker Takes On Trump,2025-10-21T12:00:08Z,23897,1466,65,PT58S,NEUTRAL,0.8890672326087952,0.08540349453687668,0.8890672326087952,0.025529280304908752
The Young Turks,S38fVuD2EXM,Mike Johnson LOSING CONTROL as Trump Pushes U.S. Toward CHAOS,2025-10-21T02:00:21Z,71028,3209,244,PT8M7S,NEGATIVE,0.6802194714546204,0.015409089624881744,0.3043714761734009,0.6802194714546204
The Young Turks,P7wpivM-OjQ,ICE Agents TERRORIZE Innocent Worker in Grocery Store — Community Fights Back,2025-10-21T01:00:21Z,116167,2843,1268,PT8M26S,NEGATIVE,0.8847684264183044,0.005698632448911667,0.10953286290168762,0.8847684264183044
The Young Turks,E35RyFuDOLA,Jim Jordan’s Sanctuary City Stunt BACKFIRES Spectacularly,2025-10-21T00:00:14Z,15032,1135,167,PT13M28S,NEUTRAL,0.5557757019996643,0.33886289596557617,0.5557757019996643,0.10536140948534012
The Young Turks,pj0IJLzKUdw,ICE Slapped With $50M Lawsuit For Throwing 79 Yr Old Man To Pavement,2025-10-20T20:00:41Z,708866,24250,6355,PT8M9S,NEGATIVE,0.7995148301124573,0.007929934188723564,0.192555233836174,0.7995148301124573
The Young Turks,GN9C0AWODGE,Pam Bondi ERUPTS as MAGA Rep. Calls Out Her BS!,2025-10-20T18:00:30Z,57348,1824,201,PT8M24S,NEGATIVE,0.6516131162643433,0.046170707792043686,0.30221620202064514,0.6516131162643433
The Young Turks,0JU2ONszCHI,Bill Nye Gives MAGA a BRUTAL Reality Check...They REFUSE to Listen!,2025-10-20T16:00:02Z,9911,1006,132,PT9M,NEGATIVE,0.8764363527297974,0.014318309724330902,0.1092454344034195,0.8764363527297974
The Young Turks,mG9ZqW_jnHw,"""Leaders"" PANIC on Podcasts... Go VIRAL!",2025-10-20T15:01:31Z,29307,2734,411,PT11M22S,POSITIVE,0.6307442784309387,0.6307442784309387,0.3331800401210785,0.03607570379972458
